Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-10-10 03:58:29Z : PB = 175017984 : In   : -------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-10-10 16:42:46Z : PB = 558014464 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:42:46Z : PB = 558014464 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:42:46Z : PB = 558014464 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:42:46Z : PB = 558014464 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:42:46Z : PB = 558014464 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:42:46Z : PB = 558014464 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:42:46Z : PB = 558014464 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:42:46Z : PB = 559202304 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:42:46Z : PB = 559202304 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:42:46Z : PB = 559202304 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:42:46Z : PB = 559202304 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:42:46Z : PB = 559202304 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:42:46Z : PB = 559931392 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:42:46Z : PB = 559931392 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:42:46Z : PB = 559931392 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:42:46Z : PB = 562651136 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:42:46Z : PB = 562651136 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:42:46Z : PB = 562651136 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:42:46Z : PB = 562651136 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:42:46Z : PB = 562651136 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:42:46Z : PB = 562651136 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:42:46Z : PB = 562651136 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:42:46Z : PB = 562651136 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:42:47Z : PB = 569450496 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:42:47Z : PB = 569450496 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:42:47Z : PB = 569450496 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:42:47Z : PB = 569450496 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:42:47Z : PB = 569450496 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:42:47Z : PB = 569450496 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:42:47Z : PB = 569450496 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:42:47Z : PB = 569450496 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:42:47Z : PB = 569532416 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:42:47Z : PB = 569532416 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:42:47Z : PB = 569532416 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:42:47Z : PB = 569663488 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:42:47Z : PB = 569729024 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:42:47Z : PB = 570388480 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:42:47Z : PB = 570388480 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:42:47Z : PB = 570388480 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:42:47Z : PB = 573026304 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:42:47Z : PB = 573026304 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:42:47Z : PB = 573026304 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:42:47Z : PB = 573026304 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:42:47Z : PB = 573026304 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:42:47Z : PB = 573026304 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:42:47Z : PB = 573026304 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:42:47Z : PB = 573026304 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:42:47Z : PB = 578437120 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:42:47Z : PB = 578568192 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:42:47Z : PB = 578699264 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:42:47Z : PB = 578764800 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:42:47Z : PB = 578895872 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:42:47Z : PB = 579227648 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:42:47Z : PB = 579227648 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:42:47Z : PB = 579227648 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:42:47Z : PB = 581251072 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:42:47Z : PB = 581251072 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:42:47Z : PB = 581251072 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:42:47Z : PB = 581251072 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-10-10 16:42:47Z : PB = 581251072 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-10-10 16:42:47Z : PB = 581251072 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-10-10 16:42:47Z : PB = 581251072 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-10-10 16:42:47Z : PB = 581251072 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-10-10 16:42:47Z : PB = 581251072 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW2\Library109590004\Forms\BookBorrowingForm.cs Line 31
FeatureEnvyDetector	WARN	 Library109590004.BookBorrowingForm envy Library109590004.BookBorrowingFormPresentationModel
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategoryName
FeatureEnvyDetector	WARN		GetCategoryCount
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW2\Library109590004\Forms\BookBorrowingForm.cs Line 32
FeatureEnvyDetector	WARN	 Library109590004.BookBorrowingForm envy Library109590004.BookBorrowingFormPresentationModel
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBookCount
FeatureEnvyDetector	WARN		GetCategoryCount
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW2\Library109590004\Forms\BookBorrowingForm.cs Line 36
FeatureEnvyDetector	WARN	 Library109590004.BookBorrowingForm envy Library109590004.BookBorrowingFormPresentationModel
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBookButtonLocation
FeatureEnvyDetector	WARN		GetBookCount
FeatureEnvyDetector	WARN		GetCategoryCount
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW2\Library109590004\Forms\BookBorrowingForm.cs Line 37
FeatureEnvyDetector	WARN	 Library109590004.BookBorrowingForm envy Library109590004.BookBorrowingFormPresentationModel
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBookNumber
FeatureEnvyDetector	WARN		GetBookCount
FeatureEnvyDetector	WARN		GetCategoryCount
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW2\Library109590004\Forms\BookBorrowingForm.cs Line 38
FeatureEnvyDetector	WARN	 Library109590004.BookBorrowingForm envy Library109590004.BookBorrowingFormPresentationModel
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBookButtonSize
FeatureEnvyDetector	WARN		GetBookCount
FeatureEnvyDetector	WARN		GetCategoryCount
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW2\Library109590004\Forms\BookBorrowingForm.cs Line 39
FeatureEnvyDetector	WARN	 Library109590004.BookBorrowingForm envy Library109590004.BookBorrowingFormPresentationModel
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetBookTag
FeatureEnvyDetector	WARN		GetBookCount
FeatureEnvyDetector	WARN		GetCategoryCount
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW2\Library109590004\Forms\BookBorrowingForm.cs Line 40
FeatureEnvyDetector	WARN	 Library109590004.BookBorrowingForm envy Library109590004.BookBorrowingFormPresentationModel
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategoryName
FeatureEnvyDetector	WARN		GetBookCount
FeatureEnvyDetector	WARN		GetCategoryCount
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW2\Library109590004\Forms\BookBorrowingForm.cs Line 42
FeatureEnvyDetector	WARN	 Library109590004.BookBorrowingForm envy Library109590004.BookBorrowingFormPresentationModel
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategoryName
FeatureEnvyDetector	WARN		GetBookCount
FeatureEnvyDetector	WARN		GetCategoryCount
FeatureEnvyDetector	WARN	Finded Feature Envy
FeatureEnvyDetector	WARN	at C:\Users\User\Documents\大學三年級\111-1-Windows-Programming\HW2\Library109590004\Forms\BookBorrowingForm.cs Line 44
FeatureEnvyDetector	WARN	 Library109590004.BookBorrowingForm envy Library109590004.BookBorrowingFormPresentationModel
FeatureEnvyDetector	WARN	use list:
FeatureEnvyDetector	WARN		GetCategoryName
FeatureEnvyDetector	WARN		GetCategoryCount
2022-10-10 16:42:48Z : PB = 582111232 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-10-10 16:42:48Z : PB = 582111232 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-10-10 16:42:48Z : PB = 582111232 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-10-10 16:43:46Z : PB = 580608000 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-10-10 16:43:46Z : PB = 582778880 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-10-10 16:43:46Z : PB = 582778880 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-10-10 16:43:46Z : PB = 582778880 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-10-10 16:43:46Z : PB = 582778880 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-10-10 16:43:46Z : PB = 582778880 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-10-10 16:43:46Z : PB = 582778880 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-10-10 16:43:46Z : PB = 582778880 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:46Z : PB = 581877760 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:46Z : PB = 581877760 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:46Z : PB = 581877760 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:46Z : PB = 581877760 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:46Z : PB = 585428992 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:46Z : PB = 585428992 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:43:46Z : PB = 585428992 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:43:46Z : PB = 585428992 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:46Z : PB = 585428992 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:46Z : PB = 585428992 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:46Z : PB = 585428992 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:46Z : PB = 585428992 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:46Z : PB = 591372288 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:46Z : PB = 591503360 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:43:46Z : PB = 591568896 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:43:46Z : PB = 591568896 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:46Z : PB = 591568896 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:46Z : PB = 591568896 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:46Z : PB = 591568896 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:46Z : PB = 591568896 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:46Z : PB = 597225472 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:46Z : PB = 597225472 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:43:46Z : PB = 597225472 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:43:46Z : PB = 597225472 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:46Z : PB = 597225472 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:46Z : PB = 597225472 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:46Z : PB = 597225472 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:46Z : PB = 597225472 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:47Z : PB = 602972160 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:47Z : PB = 602972160 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:43:47Z : PB = 602972160 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:43:47Z : PB = 602972160 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:47Z : PB = 603037696 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:47Z : PB = 603324416 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:47Z : PB = 603324416 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:47Z : PB = 603324416 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:47Z : PB = 544628736 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:47Z : PB = 544628736 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:43:47Z : PB = 544628736 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:43:47Z : PB = 544628736 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:47Z : PB = 544628736 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:47Z : PB = 544628736 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:47Z : PB = 544628736 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:47Z : PB = 544628736 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:47Z : PB = 548700160 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:47Z : PB = 548700160 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:43:47Z : PB = 548700160 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:43:47Z : PB = 548700160 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:47Z : PB = 548700160 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:47Z : PB = 548700160 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:47Z : PB = 548700160 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:47Z : PB = 548704256 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:47Z : PB = 548753408 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:47Z : PB = 548753408 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:43:47Z : PB = 548753408 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:43:47Z : PB = 548884480 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:47Z : PB = 549015552 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:47Z : PB = 549609472 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:47Z : PB = 549609472 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:47Z : PB = 549609472 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:47Z : PB = 552235008 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:47Z : PB = 552235008 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:43:47Z : PB = 552235008 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:43:47Z : PB = 552235008 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:47Z : PB = 552235008 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:47Z : PB = 552235008 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:47Z : PB = 552235008 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:47Z : PB = 552235008 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:48Z : PB = 554827776 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:48Z : PB = 554827776 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-10 16:43:48Z : PB = 554827776 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-10 16:43:48Z : PB = 554827776 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-10 16:43:48Z : PB = 554827776 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-10 16:43:48Z : PB = 554827776 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-10 16:43:48Z : PB = 554827776 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-10 16:43:48Z : PB = 554827776 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-10 16:43:48Z : PB = 561614848 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-10 16:43:48Z : PB = 561614848 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
